SID,CID,SCORE,TID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900130918,300003,71.0,100003,江杰,男,19.0,34319.0,马克思主义学院,2004
200900130918,300025,96.0,100025,江杰,男,19.0,34319.0,马克思主义学院,2004
200900130918,300036,60.0,100005,江杰,男,19.0,34319.0,马克思主义学院,2004
200900130918,300030,88.0,100030,江杰,男,19.0,34319.0,马克思主义学院,2004
200900130918,300019,68.0,100019,江杰,男,19.0,34319.0,马克思主义学院,2004
200900130919,300031,64.0,100000,范林林,男,19.0,34270.0,化学与化工学院,2007
200900130919,300003,86.0,100003,范林林,男,19.0,34270.0,化学与化工学院,2007
200900130919,300009,93.0,100009,范林林,男,19.0,34270.0,化学与化工学院,2007
200900130919,300038,66.0,100007,范林林,男,19.0,34270.0,化学与化工学院,2007
200900130919,300019,98.0,100019,范林林,男,19.0,34270.0,化学与化工学院,2007
200900130920,300027,83.0,100027,李新宇,女,24.0,32319.0,外国语学院,2010
200900130920,300011,71.0,100011,李新宇,女,24.0,32319.0,外国语学院,2010
200900130920,300018,89.0,100018,李新宇,女,24.0,32319.0,外国语学院,2010
200900130920,300030,74.0,100030,李新宇,女,24.0,32319.0,外国语学院,2010
200900130920,300029,55.0,100029,李新宇,女,24.0,32319.0,外国语学院,2010
200900130921,300015,86.0,100015,何正勤,女,19.0,34109.0,公共卫生学院,2004
200900130921,300026,90.0,100026,何正勤,女,19.0,34109.0,公共卫生学院,2004
200900130921,300021,62.0,100021,何正勤,女,19.0,34109.0,公共卫生学院,2004
200900130921,300030,79.0,100030,何正勤,女,19.0,34109.0,公共卫生学院,2004
200900130921,300012,83.0,100012,何正勤,女,19.0,34109.0,公共卫生学院,2004
200900130922,300020,71.0,100020,李朝元,男,23.0,32790.0,国际教育学院,2006
200900130922,300011,53.0,100011,李朝元,男,23.0,32790.0,国际教育学院,2006
200900130922,300016,89.0,100016,李朝元,男,23.0,32790.0,国际教育学院,2006
200900130922,300004,93.0,100004,李朝元,男,23.0,32790.0,国际教育学院,2006
200900130922,300028,95.0,100028,李朝元,男,23.0,32790.0,国际教育学院,2006
200900130923,300039,76.0,100008,贺金玉,男,21.0,33482.0,历史文化学院,2009
200900130923,300002,69.0,100002,贺金玉,男,21.0,33482.0,历史文化学院,2009
200900130923,300016,88.0,100016,贺金玉,男,21.0,33482.0,历史文化学院,2009
200900130923,300013,97.0,100013,贺金玉,男,21.0,33482.0,历史文化学院,2009
200900130924,300007,61.0,100007,焦建平,女,19.0,34159.0,,2009
200900130924,300023,57.0,100023,焦建平,女,19.0,34159.0,,2009
200900130924,300025,69.0,100025,焦建平,女,19.0,34159.0,,2009
200900130925,300022,69.0,100022,陈景河,男,20.0,33677.0,艺术学院,2007
200900130925,300008,85.0,100008,陈景河,男,20.0,33677.0,艺术学院,2007
200900130925,300014,75.0,100014,陈景河,男,20.0,33677.0,艺术学院,2007
200900130925,300040,87.0,100009,陈景河,男,20.0,33677.0,艺术学院,2007
200900130925,300032,82.0,100001,陈景河,男,20.0,33677.0,艺术学院,2007
200900130926,300021,63.0,100021,郝江伟,,22.0,33137.0,公共卫生学院,2011
200900130926,300024,88.0,100024,郝江伟,,22.0,33137.0,公共卫生学院,2011
200900130926,300034,62.0,100003,郝江伟,,22.0,33137.0,公共卫生学院,2011
200900130926,300013,80.0,100013,郝江伟,,22.0,33137.0,公共卫生学院,2011
200900130926,300030,89.0,100030,郝江伟,,22.0,33137.0,公共卫生学院,2011
200900130927,300005,67.0,100005,高艳阳,女,19.0,34108.0,法学院,2008
200900130927,300018,75.0,100018,高艳阳,女,19.0,34108.0,法学院,2008
200900130927,300038,54.0,100007,高艳阳,女,19.0,34108.0,法学院,2008
200900130927,300040,97.0,100009,高艳阳,女,19.0,34108.0,法学院,2008
200900130927,300025,87.0,100025,高艳阳,女,19.0,34108.0,法学院,2008
200900130928,300029,93.0,100029,段志勇,男,20.0,33771.0,经济学院,2005
200900130928,300012,77.0,100012,段志勇,男,20.0,33771.0,经济学院,2005
200900130928,300011,85.0,100011,段志勇,男,20.0,33771.0,经济学院,2005
200900130928,300008,72.0,100008,段志勇,男,20.0,33771.0,经济学院,2005
200900130929,300016,64.0,100016,高文香,女,20.0,33789.0,经济学院,2011
200900130929,300017,62.0,100017,高文香,女,20.0,33789.0,经济学院,2011
200900130929,300021,65.0,100021,高文香,女,20.0,33789.0,经济学院,2011
200900130929,300036,67.0,100005,高文香,女,20.0,33789.0,经济学院,2011
200900130929,300030,55.0,100030,高文香,女,20.0,33789.0,经济学院,2011
200900130930,300001,91.0,100001,李春亮,,23.0,32774.0,马克思主义学院,2005
200900130930,300006,64.0,100006,李春亮,,23.0,32774.0,马克思主义学院,2005
200900130930,300031,68.0,100000,李春亮,,23.0,32774.0,马克思主义学院,2005
200900130930,300003,75.0,100003,李春亮,,23.0,32774.0,马克思主义学院,2005
200900130930,300036,68.0,100005,李春亮,,23.0,32774.0,马克思主义学院,2005
200900130931,300035,63.0,100004,郝宇,男,24.0,32280.0,国际教育学院,2005
200900130931,300004,62.0,100004,郝宇,男,24.0,32280.0,国际教育学院,2005
200900130931,300037,89.0,100006,郝宇,男,24.0,32280.0,国际教育学院,2005
200900130931,300033,70.0,100002,郝宇,男,24.0,32280.0,国际教育学院,2005
200900130931,300039,95.0,100008,郝宇,男,24.0,32280.0,国际教育学院,2005
200900130932,300026,80.0,100026,何庆年,男,19.0,34291.0,生命科学学院,2004
200900130932,300015,99.0,100015,何庆年,男,19.0,34291.0,生命科学学院,2004
200900130932,300035,61.0,100004,何庆年,男,19.0,34291.0,生命科学学院,2004
200900130932,300038,65.0,100007,何庆年,男,19.0,34291.0,生命科学学院,2004
200900130932,300011,85.0,100011,何庆年,男,19.0,34291.0,生命科学学院,2004
200900130933,300026,97.0,100026,李俊旺,女,20.0,33687.0,计算机科学与技术学院,2006
200900130933,300032,57.0,100001,李俊旺,女,20.0,33687.0,计算机科学与技术学院,2006
200900130933,300036,67.0,100005,李俊旺,女,20.0,33687.0,计算机科学与技术学院,2006
200900130933,300022,80.0,100022,李俊旺,女,20.0,33687.0,计算机科学与技术学院,2006
200900130933,300029,82.0,100029,李俊旺,女,20.0,33687.0,计算机科学与技术学院,2006
200900130934,300003,56.0,100003,白钢,男,22.0,33055.0,外国语学院,2006
200900130934,300039,78.0,100008,白钢,男,22.0,33055.0,外国语学院,2006
200900130934,300031,57.0,100000,白钢,男,22.0,33055.0,外国语学院,2006
200900130934,300030,73.0,100030,白钢,男,22.0,33055.0,外国语学院,2006
200900130934,300016,59.0,100016,白钢,男,22.0,33055.0,外国语学院,2006
200900130935,300005,61.0,100005,侯建伟,男,20.0,33959.0,,2007
200900130935,300032,88.0,100001,侯建伟,男,20.0,33959.0,,2007
200900130935,300003,55.0,100003,侯建伟,男,20.0,33959.0,,2007
200900130935,300033,82.0,100002,侯建伟,男,20.0,33959.0,,2007
200900130935,300011,100.0,100011,侯建伟,男,20.0,33959.0,,2007
200900130936,300024,71.0,100024,刘俊丽,女,20.0,33704.0,,2004
200900130936,300037,66.0,100006,刘俊丽,女,20.0,33704.0,,2004
200900130936,300029,60.0,100029,刘俊丽,女,20.0,33704.0,,2004
200900130936,300013,93.0,100013,刘俊丽,女,20.0,33704.0,,2004
200900130936,300011,92.0,100011,刘俊丽,女,20.0,33704.0,,2004
200900130937,300016,64.0,100016,董颖,女,20.0,33760.0,信息科学与工程学院,2007
200900130937,300018,97.0,100018,董颖,女,20.0,33760.0,信息科学与工程学院,2007
200900130937,300035,89.0,100004,董颖,女,20.0,33760.0,信息科学与工程学院,2007
200900130937,300014,96.0,100014,董颖,女,20.0,33760.0,信息科学与工程学院,2007
200900130937,300004,94.0,100004,董颖,女,20.0,33760.0,信息科学与工程学院,2007
200900130938,300037,97.0,100006,李四峰,女,20.0,33953.0,经济学院,2010
200900130938,300013,62.0,100013,李四峰,女,20.0,33953.0,经济学院,2010
200900130938,300008,75.0,100008,李四峰,女,20.0,33953.0,经济学院,2010
200900130938,300035,71.0,100004,李四峰,女,20.0,33953.0,经济学院,2010
200900130938,300003,90.0,100003,李四峰,女,20.0,33953.0,经济学院,2010
200900130939,300025,69.0,100025,崔金龙,,20.0,33615.0,软件学院,2009
200900130939,300028,67.0,100028,崔金龙,,20.0,33615.0,软件学院,2009
200900130939,300030,63.0,100030,崔金龙,,20.0,33615.0,软件学院,2009
200900130939,300037,94.0,100006,崔金龙,,20.0,33615.0,软件学院,2009
200900130939,300016,63.0,100016,崔金龙,,20.0,33615.0,软件学院,2009
200900130940,300008,59.0,100008,候美英,女,23.0,32728.0,数学学院,2011
200900130940,300040,81.0,100009,候美英,女,23.0,32728.0,数学学院,2011
200900130940,300002,87.0,100002,候美英,女,23.0,32728.0,数学学院,2011
200900130940,300005,76.0,100005,候美英,女,23.0,32728.0,数学学院,2011
200900130941,300010,83.0,100010,雷海生,女,23.0,32696.0,计算机科学与技术学院,2006
200900130941,300014,92.0,100014,雷海生,女,23.0,32696.0,计算机科学与技术学院,2006
200900130941,300021,68.0,100021,雷海生,女,23.0,32696.0,计算机科学与技术学院,2006
200900130941,300007,90.0,100007,雷海生,女,23.0,32696.0,计算机科学与技术学院,2006
200900130941,300001,80.0,100001,雷海生,女,23.0,32696.0,计算机科学与技术学院,2006
200900130942,300033,59.0,100002,李桂花,男,19.0,34284.0,,2011
200900130942,300037,80.0,100006,李桂花,男,19.0,34284.0,,2011
200900130942,300035,84.0,100004,李桂花,男,19.0,34284.0,,2011
200900130942,300006,66.0,100006,李桂花,男,19.0,34284.0,,2011
200900130942,300031,91.0,100000,李桂花,男,19.0,34284.0,,2011
200900130943,300029,73.0,100029,陈琳,男,23.0,32699.0,计算机科学与技术学院,2011
200900130943,300015,75.0,100015,陈琳,男,23.0,32699.0,计算机科学与技术学院,2011
200900130943,300008,78.0,100008,陈琳,男,23.0,32699.0,计算机科学与技术学院,2011
200900130943,300001,56.0,100001,陈琳,男,23.0,32699.0,计算机科学与技术学院,2011
200900130943,300039,90.0,100008,陈琳,男,23.0,32699.0,计算机科学与技术学院,2011
200900130944,300002,91.0,100002,李眉斗,男,24.0,32170.0,经济学院,2010
200900130944,300034,91.0,100003,李眉斗,男,24.0,32170.0,经济学院,2010
200900130944,300036,63.0,100005,李眉斗,男,24.0,32170.0,经济学院,2010
200900130944,300035,55.0,100004,李眉斗,男,24.0,32170.0,经济学院,2010
200900130944,300008,71.0,100008,李眉斗,男,24.0,32170.0,经济学院,2010
200900130945,300008,95.0,100008,梁金贵,女,23.0,32565.0,医学院,2005
200900130945,300013,64.0,100013,梁金贵,女,23.0,32565.0,医学院,2005
200900130945,300016,65.0,100016,梁金贵,女,23.0,32565.0,医学院,2005
200900130945,300006,63.0,100006,梁金贵,女,23.0,32565.0,医学院,2005
200900130945,300015,61.0,100015,梁金贵,女,23.0,32565.0,医学院,2005
200900130946,300001,69.0,100001,白建华,女,24.0,32308.0,艺术学院,2011
200900130946,300007,73.0,100007,白建华,女,24.0,32308.0,艺术学院,2011
200900130946,300039,55.0,100008,白建华,女,24.0,32308.0,艺术学院,2011
200900130946,300036,68.0,100005,白建华,女,24.0,32308.0,艺术学院,2011
200900130946,300029,90.0,100029,白建华,女,24.0,32308.0,艺术学院,2011
200900130947,300008,90.0,100008,付窨智,男,19.0,34172.0,数学学院,2004
200900130947,300005,73.0,100005,付窨智,男,19.0,34172.0,数学学院,2004
200900130947,300015,64.0,100015,付窨智,男,19.0,34172.0,数学学院,2004
200900130947,300016,55.0,100016,付窨智,男,19.0,34172.0,数学学院,2004
200900130947,300007,72.0,100007,付窨智,男,19.0,34172.0,数学学院,2004
200900130948,300022,94.0,100022,刘彩霞,,18.0,34678.0,物理学院,2008
200900130948,300029,55.0,100029,刘彩霞,,18.0,34678.0,物理学院,2008
200900130948,300025,93.0,100025,刘彩霞,,18.0,34678.0,物理学院,2008
200900130948,300002,90.0,100002,刘彩霞,,18.0,34678.0,物理学院,2008
200900130948,300036,58.0,100005,刘彩霞,,18.0,34678.0,物理学院,2008
200900130949,300013,55.0,100013,郭巨盆,男,19.0,34135.0,数学学院,2010
200900130949,300035,63.0,100004,郭巨盆,男,19.0,34135.0,数学学院,2010
200900130949,300022,59.0,100022,郭巨盆,男,19.0,34135.0,数学学院,2010
200900130949,300015,87.0,100015,郭巨盆,男,19.0,34135.0,数学学院,2010
200900130949,300021,60.0,100021,郭巨盆,男,19.0,34135.0,数学学院,2010
200900130950,300009,78.0,100009,郭润莲,女,20.0,33746.0,管理学院,2004
200900130950,300014,63.0,100014,郭润莲,女,20.0,33746.0,管理学院,2004
200900130950,300008,96.0,100008,郭润莲,女,20.0,33746.0,管理学院,2004
200900130950,300035,67.0,100004,郭润莲,女,20.0,33746.0,管理学院,2004
200900130950,300024,63.0,100024,郭润莲,女,20.0,33746.0,管理学院,2004
200900130951,300018,83.0,100018,段中,男,21.0,33382.0,经济学院,2010
200900130951,300013,87.0,100013,段中,男,21.0,33382.0,经济学院,2010
200900130951,300012,56.0,100012,段中,男,21.0,33382.0,经济学院,2010
200900130951,300022,56.0,100022,段中,男,21.0,33382.0,经济学院,2010
200900130951,300021,60.0,100021,段中,男,21.0,33382.0,经济学院,2010
200900130952,300019,80.0,100019,测试十,女,19.0,34313.0,公共卫生学院,2005
200900130952,300004,68.0,100004,测试十,女,19.0,34313.0,公共卫生学院,2005
200900130952,300015,53.0,100015,测试十,女,19.0,34313.0,公共卫生学院,2005
200900130952,300031,87.0,100000,测试十,女,19.0,34313.0,公共卫生学院,2005
200900130953,300019,75.0,100019,韩晋亮,女,21.0,33545.0,物理学院,2004
200900130953,300032,80.0,100001,韩晋亮,女,21.0,33545.0,物理学院,2004
200900130953,300030,82.0,100030,韩晋亮,女,21.0,33545.0,物理学院,2004
200900130953,300024,86.0,100024,韩晋亮,女,21.0,33545.0,物理学院,2004
200900130953,300002,57.0,100002,韩晋亮,女,21.0,33545.0,物理学院,2004
200900130954,300023,91.0,100023,郎智磊,男,24.0,32432.0,数学学院,2008
200900130954,300036,60.0,100005,郎智磊,男,24.0,32432.0,数学学院,2008
200900130954,300040,60.0,100009,郎智磊,男,24.0,32432.0,数学学院,2008
200900130954,300039,81.0,100008,郎智磊,男,24.0,32432.0,数学学院,2008
200900130954,300033,74.0,100002,郎智磊,男,24.0,32432.0,数学学院,2008
200900130955,300019,98.0,100019,李九华,女,20.0,33699.0,马克思主义学院,2004
200900130955,300035,53.0,100004,李九华,女,20.0,33699.0,马克思主义学院,2004
200900130955,300026,53.0,100026,李九华,女,20.0,33699.0,马克思主义学院,2004
200900130955,300034,94.0,100003,李九华,女,20.0,33699.0,马克思主义学院,2004
200900130956,300006,58.0,100006,李永明,女,21.0,33291.0,化学与化工学院,2010
200900130956,300035,72.0,100004,李永明,女,21.0,33291.0,化学与化工学院,2010
200900130956,300004,68.0,100004,李永明,女,21.0,33291.0,化学与化工学院,2010
200900130956,300029,83.0,100029,李永明,女,21.0,33291.0,化学与化工学院,2010
200900130956,300009,88.0,100009,李永明,女,21.0,33291.0,化学与化工学院,2010
200900130957,300024,52.0,100024,白玉生,男,19.0,34100.0,马克思主义学院,2010
200900130957,300022,61.0,100022,白玉生,男,19.0,34100.0,马克思主义学院,2010
200900130957,300032,50.0,100001,白玉生,男,19.0,34100.0,马克思主义学院,2010
200900130957,300008,61.0,100008,白玉生,男,19.0,34100.0,马克思主义学院,2010
200900130957,300002,92.0,100002,白玉生,男,19.0,34100.0,马克思主义学院,2010
200900130958,300034,83.0,100003,陈淑珍,女,20.0,33868.0,环境科学与工程学院,2005
200900130958,300029,63.0,100029,陈淑珍,女,20.0,33868.0,环境科学与工程学院,2005
200900130958,300008,80.0,100008,陈淑珍,女,20.0,33868.0,环境科学与工程学院,2005
200900130958,300030,77.0,100030,陈淑珍,女,20.0,33868.0,环境科学与工程学院,2005
200900130958,300012,100.0,100012,陈淑珍,女,20.0,33868.0,环境科学与工程学院,2005
200900130959,300029,85.0,100029,董建峰,男,18.0,34474.0,哲学与社会发展学院,2006
200900130959,300013,71.0,100013,董建峰,男,18.0,34474.0,哲学与社会发展学院,2006
200900130959,300031,57.0,100000,董建峰,男,18.0,34474.0,哲学与社会发展学院,2006
200900130959,300033,93.0,100002,董建峰,男,18.0,34474.0,哲学与社会发展学院,2006
200900130960,300013,83.0,100013,耿崇武,女,23.0,32822.0,物理学院,2004
200900130960,300033,83.0,100002,耿崇武,女,23.0,32822.0,物理学院,2004
200900130960,300030,72.0,100030,耿崇武,女,23.0,32822.0,物理学院,2004
200900130960,300004,55.0,100004,耿崇武,女,23.0,32822.0,物理学院,2004
200900130960,300025,91.0,100025,耿崇武,女,23.0,32822.0,物理学院,2004
200900130961,300006,72.0,100006,靳瑞书,,19.0,34278.0,医学院,2006
200900130961,300004,94.0,100004,靳瑞书,,19.0,34278.0,医学院,2006
200900130961,300003,70.0,100003,靳瑞书,,19.0,34278.0,医学院,2006
200900130961,300014,90.0,100014,靳瑞书,,19.0,34278.0,医学院,2006
200900130961,300028,62.0,100028,靳瑞书,,19.0,34278.0,医学院,2006
200900130962,300027,85.0,100027,白鹏,男,22.0,33094.0,哲学与社会发展学院,2004
200900130962,300033,71.0,100002,白鹏,男,22.0,33094.0,哲学与社会发展学院,2004
200900130962,300019,55.0,100019,白鹏,男,22.0,33094.0,哲学与社会发展学院,2004
200900130962,300012,78.0,100012,白鹏,男,22.0,33094.0,哲学与社会发展学院,2004
200900130962,300001,65.0,100001,白鹏,男,22.0,33094.0,哲学与社会发展学院,2004
200900130963,300015,79.0,100015,贾红亮,女,22.0,33026.0,历史文化学院,2008
200900130963,300029,61.0,100029,贾红亮,女,22.0,33026.0,历史文化学院,2008
200900130963,300018,55.0,100018,贾红亮,女,22.0,33026.0,历史文化学院,2008
200900130963,300012,74.0,100012,贾红亮,女,22.0,33026.0,历史文化学院,2008
200900130963,300034,90.0,100003,贾红亮,女,22.0,33026.0,历史文化学院,2008
