SID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900132091,李铭,女,22.0,32985.0,,2010
200900132092,李玉林,男,23.0,32801.0,外国语学院,2009
200900132093,陈秋红,女,19.0,33975.0,艺术学院,2008
200900132094,康伟,女,22.0,32989.0,医学院,2007
200900132095,贾连明,,19.0,34243.0,经济学院,2010
200900132096,董秀萍,女,22.0,32919.0,哲学与社会发展学院,2009
200900132097,段冬冬,,24.0,32463.0,经济学院,2010
200900132098,韩安平,,23.0,32613.0,化学与化工学院,2009
200900132099,江龙,男,22.0,32908.0,管理学院,2006
200900132100,丁建芝,男,19.0,34085.0,经济学院,2009
200900132101,李海峰,男,22.0,33077.0,化学与化工学院,2004
200900132102,陈俊红,女,24.0,32280.0,医学院,2007
200900132103,郭俊英,女,24.0,32222.0,外国语学院,2006
200900132104,郝彩红,女,20.0,33817.0,哲学与社会发展学院,2006
200900132105,刘代明,女,20.0,33674.0,计算机科学与技术学院,2009
200900132106,弓立明,,20.0,33780.0,艺术学院,2011
200900132107,胡湘林,,21.0,33376.0,生命科学学院,2011
200900132108,贾克亮,男,24.0,32481.0,管理学院,2010
200900132109,李红霞,男,22.0,33209.0,经济学院,2010
200900132110,陈军,男,21.0,33552.0,医学院,2008
200900132111,高瑞柱,女,22.0,33223.0,经济学院,2004
200900132112,康建生,女,21.0,33442.0,法学院,2005
200900132113,高绍忠,女,19.0,34141.0,计算机科学与技术学院,2006
200900132114,金继平,男,24.0,32380.0,法学院,2010
200900132115,曹小兵,男,20.0,33828.0,管理学院,2007
200900132116,李胜利,女,18.0,34348.0,软件学院,2006
200900132117,白永斌,女,22.0,33172.0,软件学院,2004
200900132118,高润贵,男,21.0,33515.0,历史文化学院,2006
200900132119,郭宝林,男,19.0,33994.0,马克思主义学院,2007
200900132120,李连春,男,19.0,34293.0,哲学与社会发展学院,2005
200900132121,刘凤明,男,18.0,34351.0,环境科学与工程学院,2011
200900132122,胡太平,女,20.0,33708.0,信息科学与工程学院,2008
200900132123,焦耀武,男,23.0,32511.0,化学与化工学院,2007
200900132124,李保金,男,23.0,32525.0,外国语学院,2011
200900132125,李俊恒,女,18.0,34626.0,马克思主义学院,2011
200900132126,李伟明,女,22.0,33159.0,历史文化学院,2011
200900132127,陈剑卿,女,18.0,34417.0,信息科学与工程学院,2009
200900132128,高集斌,男,23.0,32512.0,管理学院,2009
200900132129,李喜财,男,20.0,33942.0,国际教育学院,2007
200900132130,郝亮平,女,18.0,34641.0,经济学院,2007
200900132131,董趁兰,男,19.0,34152.0,计算机科学与技术学院,2004
200900132132,弓晋云,女,20.0,33768.0,软件学院,2010
200900132133,安风平,女,22.0,33234.0,艺术学院,2006
200900132135,李三货,男,19.0,34204.0,计算机科学与技术学院,2010
200900132136,陈永芳,女,24.0,32242.0,化学与化工学院,2008
200900132137,郝根元,女,23.0,32556.0,软件学院,2007
200900132138,李君诚,男,20.0,33707.0,数学学院,2009
200900132140,李德新,男,19.0,34251.0,历史文化学院,2005
200900132141,李钊,女,23.0,32783.0,历史文化学院,2007
200900132142,韩俊,女,22.0,33226.0,历史文化学院,2008
200900132143,刘娥,男,23.0,32708.0,软件学院,2011
200900132145,郭孟海,女,24.0,32387.0,环境科学与工程学院,2005
200900132146,郝小虎,女,21.0,33489.0,生命科学学院,2009
200900132147,李生庆,女,22.0,33021.0,软件学院,2010
200900132148,桂芹,女,18.0,34551.0,医学院,2010
200900132150,胡二则,女,24.0,32422.0,外国语学院,2005
200900132151,陈江丽,女,21.0,33436.0,医学院,2004
200900132152,李小宏,男,19.0,33997.0,法学院,2006
200900132153,梁鑫,男,21.0,33438.0,哲学与社会发展学院,2011
200900132155,付少华,女,20.0,33697.0,法学院,2008
200900132156,范金全,女,19.0,34289.0,信息科学与工程学院,2009
200900132157,贾兵,男,23.0,32652.0,艺术学院,2011
200900132159,韩沁元,男,24.0,32183.0,马克思主义学院,2007
200900132160,白慧忠,女,19.0,33979.0,软件学院,2010
200900132161,胡红民,女,18.0,34520.0,计算机科学与技术学院,2009
200900132162,康保地,男,20.0,33952.0,国际教育学院,2006
200900132163,陈菊萍,女,20.0,33612.0,,2009
200900132165,高玉平,女,23.0,32656.0,国际教育学院,2007
200900132166,郭运霞,,18.0,34671.0,信息科学与工程学院,2004
200900132167,陈娟,男,23.0,32621.0,经济学院,2004
200900132168,陈建国,女,18.0,34621.0,艺术学院,2011
200900132170,封跃先,男,24.0,32499.0,管理学院,2005
200900132171,李青江,,23.0,32621.0,物理学院,2008
200900132172,刘卯,男,20.0,33923.0,生命科学学院,2007
200900132174,胡胜利,女,23.0,32762.0,数学学院,2010
200900132175,胡卫东,女,21.0,33475.0,,2006
200900132176,梁俊文,男,19.0,34111.0,国际教育学院,2009
200900132177,段树理,女,18.0,34660.0,哲学与社会发展学院,2004
200900132178,焦一峰,男,18.0,34579.0,哲学与社会发展学院,2010
200900132180,李苏平,男,20.0,33854.0,历史文化学院,2010
200900132181,连晓静,男,24.0,32253.0,化学与化工学院,2005
200900132182,白忠华,男,19.0,34325.0,计算机科学与技术学院,2009
200900132184,李红兵,男,23.0,32832.0,哲学与社会发展学院,2006
200900132185,段国旺,男,20.0,33800.0,国际教育学院,2010
200900132187,韩八祥,女,23.0,32610.0,国际教育学院,2010
200900132188,杜岩,女,18.0,34492.0,外国语学院,2005
200900132189,韩占水,女,24.0,32201.0,公共卫生学院,2005
200900132190,李焰,男,18.0,34565.0,信息科学与工程学院,2004
200900132192,吉银山,男,22.0,33129.0,数学学院,2008
200900132193,柴放梅,女,19.0,34035.0,软件学院,2005
200900132194,安爱生,男,19.0,34205.0,数学学院,2011
200900132195,刘军,女,20.0,33897.0,环境科学与工程学院,2008
200900132197,安杰君,女,24.0,32344.0,计算机科学与技术学院,2007
200900132198,陈超,男,21.0,33438.0,经济学院,2007
200900132199,陈瑞,女,24.0,32497.0,外国语学院,2008
200900132200,段晓瑜,,21.0,33401.0,法学院,2005
200900132202,李银来,女,21.0,33594.0,公共卫生学院,2010
200900132203,杜俊伟,女,18.0,34553.0,物理学院,2009
200900132204,韩俊方,男,20.0,33859.0,信息科学与工程学院,2006
200900132206,陈海龙,,18.0,34573.0,生命科学学院,2009
200900132207,曹志国,女,19.0,34142.0,历史文化学院,2010
200900132208,程红安,男,18.0,34630.0,信息科学与工程学院,2010
200900132210,刘采霞,男,18.0,34397.0,软件学院,2004
200900132211,高云生,男,22.0,33202.0,法学院,2004
200900132212,陈八斤,,21.0,33349.0,医学院,2010
200900132213,高俊维,,22.0,32898.0,生命科学学院,2004
200900132215,樊宝兵,男,22.0,32935.0,历史文化学院,2011
200900132216,曹万兵,女,21.0,33491.0,环境科学与工程学院,2011
200900132217,郭贤勇,男,21.0,33370.0,软件学院,2006
200900132218,樊建廷,男,18.0,34430.0,哲学与社会发展学院,2010
200900132219,李玉玲,男,24.0,32347.0,经济学院,2004
200900132220,李春梅,男,20.0,33792.0,生命科学学院,2006
200900132221,李日进,男,22.0,33093.0,,2004
200900132222,党力士,女,23.0,32772.0,公共卫生学院,2009
200900132223,侯国强,男,18.0,34445.0,历史文化学院,2010
200900132224,康昌英,女,19.0,34031.0,马克思主义学院,2006
200900132225,郭秀芳,女,24.0,32393.0,计算机科学与技术学院,2010
200900132226,刘海龙,女,19.0,34158.0,软件学院,2005
200900132227,陈高林,男,19.0,34028.0,历史文化学院,2011
200900132228,高三琴,女,21.0,33294.0,化学与化工学院,2006
200900132229,李加富,男,24.0,32180.0,哲学与社会发展学院,2005
200900132230,韩信周,女,20.0,33893.0,数学学院,2006
200900132231,康栓风,女,22.0,32882.0,艺术学院,2005
200900132232,郭广林,,22.0,33152.0,历史文化学院,2010
200900132233,侯会荣,女,24.0,32180.0,软件学院,2010
200900132234,贾永胜,,18.0,34647.0,医学院,2007
200900132235,李金玉,女,21.0,33564.0,软件学院,2007
200900132236,李润太,女,18.0,34548.0,马克思主义学院,2007
200900132237,李志伟,男,21.0,33392.0,化学与化工学院,2007
200900132238,郭林叶,女,19.0,34233.0,信息科学与工程学院,2010
200900132239,刘俊成,女,23.0,32808.0,管理学院,2006
200900132240,胡爱斌,女,24.0,32312.0,生命科学学院,2007
200900132241,李智强,女,23.0,32617.0,生命科学学院,2004
200900132242,耿冬藏,男,24.0,32318.0,法学院,2011
200900132243,安永强,男,19.0,34258.0,管理学院,2009
200900132244,孔勇涛,女,20.0,33905.0,艺术学院,2004
200900132245,李彩凤,女,20.0,33883.0,马克思主义学院,2011
200900132246,李艳萍,,19.0,33996.0,外国语学院,2009
200900132247,霍雪静,男,21.0,33288.0,化学与化工学院,2004
200900132248,李岩,女,24.0,32450.0,马克思主义学院,2006
200900132249,李鹏,女,21.0,33533.0,计算机科学与技术学院,2010
200900132250,毕福保,女,21.0,33261.0,国际教育学院,2004
200900132251,康润生,女,21.0,33596.0,哲学与社会发展学院,2007
200900132252,陈东至,女,22.0,33202.0,历史文化学院,2009
200900132253,侯小彦,女,19.0,34033.0,生命科学学院,2009
200900132254,郭义,女,21.0,33260.0,化学与化工学院,2006
200900132255,李晋军,女,18.0,34445.0,历史文化学院,2006
200900132256,曹建平,男,24.0,32486.0,环境科学与工程学院,2004
200900132257,柴生荣,男,22.0,32924.0,信息科学与工程学院,2008
200900132258,刘汉章,女,19.0,34207.0,环境科学与工程学院,2011
200900132259,高彩华,男,22.0,33094.0,公共卫生学院,2007
200900132260,高文明,女,21.0,33595.0,,2009
200900132261,郭学良,女,24.0,32431.0,国际教育学院,2004
200900132262,李荣花,女,18.0,34463.0,哲学与社会发展学院,2011
200900132263,高宝庆,男,21.0,33313.0,软件学院,2009
200900132264,李玉莲,女,19.0,34239.0,马克思主义学院,2010
200900132265,陈璐,女,18.0,34490.0,化学与化工学院,2007
200900132266,丁军鹏,女,19.0,34166.0,医学院,2004
200900132267,刘平,女,22.0,32901.0,化学与化工学院,2007
200900132268,李明亮,女,21.0,33290.0,计算机科学与技术学院,2011
200900132269,刘满柱,女,23.0,32570.0,环境科学与工程学院,2004
200900132270,李勇亮,男,18.0,34617.0,环境科学与工程学院,2007
200900132271,李光明,男,20.0,33940.0,信息科学与工程学院,2004
200900132272,安秀清,女,22.0,33210.0,,2005
200900132273,寇晶晶,男,20.0,33614.0,哲学与社会发展学院,2010
200900132274,李彩玲,女,21.0,33576.0,经济学院,2006
200900132275,刘斌,女,18.0,34510.0,历史文化学院,2008
200900132276,陈静,男,18.0,34354.0,环境科学与工程学院,2004
200900132277,吉来栋,,20.0,33893.0,法学院,2005
200900132278,贾学峰,女,20.0,33683.0,,2004
200900132279,樊庭瑞,,21.0,33491.0,外国语学院,2006
200900132280,李晨霞,男,22.0,33136.0,环境科学与工程学院,2006
200900132281,段志宏,女,21.0,33402.0,计算机科学与技术学院,2011
200900132282,康银全,女,23.0,32769.0,医学院,2010
200900132283,郭亮,女,20.0,33727.0,数学学院,2011
200900132284,李秀兰,男,19.0,34029.0,马克思主义学院,2008
200900132285,陈艮柱,女,19.0,34177.0,外国语学院,2009
200900132287,姜鑫,男,22.0,33229.0,经济学院,2009
200900132288,白玮,女,24.0,32272.0,信息科学与工程学院,2006
200900132290,郝强,女,20.0,33672.0,历史文化学院,2005
200900132291,贾虎旺,女,18.0,34520.0,外国语学院,2008
200900132292,刘根旺,女,19.0,34262.0,国际教育学院,2011
200900132293,安风清,女,22.0,33040.0,法学院,2011
200900132294,康永星,女,21.0,33437.0,艺术学院,2006
200900132296,白凤明,女,19.0,34221.0,医学院,2009
200900133799,李万宝,男,23.0,32854.0,化学与化工学院,2007
200900133800,陈卫国,,21.0,33368.0,艺术学院,2005
200900133801,李勇,女,19.0,34175.0,化学与化工学院,2005
200900133802,边惠茹,男,19.0,34208.0,软件学院,2004
200900133803,顾依平,男,19.0,34320.0,物理学院,2007
200900133804,江黑有,男,22.0,32911.0,化学与化工学院,2005
200900133805,陈保应,男,23.0,32546.0,马克思主义学院,2010
200900133806,江建强,,20.0,33662.0,计算机科学与技术学院,2004
200900133807,李宽荣,女,22.0,33094.0,医学院,2004
200900133808,连国强,男,23.0,32765.0,数学学院,2005
200900133809,李桂林,,21.0,33303.0,艺术学院,2009
200900133810,李彦彰,男,18.0,34653.0,数学学院,2004
200900133811,韩宏亮,男,21.0,33308.0,物理学院,2007
200900133812,李董,男,18.0,34642.0,生命科学学院,2006
200900133813,冯建忠,男,21.0,33338.0,软件学院,2010
200900133814,高根柱,女,22.0,33013.0,医学院,2010
200900133815,靳有方,男,24.0,32245.0,艺术学院,2009
200900133816,胡春梅,女,23.0,32639.0,信息科学与工程学院,2011
200900133817,刘江琴,男,20.0,33721.0,艺术学院,2004
200900133818,李兴,,19.0,33993.0,软件学院,2006
200900133819,崔志刚,女,24.0,32218.0,国际教育学院,2011
200900133820,侯文龙,男,21.0,33471.0,历史文化学院,2007
200900133821,邓增富,女,19.0,34073.0,,2006
200900133822,甘彪彪,男,19.0,34256.0,物理学院,2011
200900133823,李清魁,女,18.0,34412.0,外国语学院,2007
200900133824,韩建红,女,23.0,32600.0,哲学与社会发展学院,2009
200900133825,代杨威,女,23.0,32662.0,环境科学与工程学院,2008
200900133826,冯传志,女,20.0,33665.0,医学院,2008
200900133827,郭亮,女,24.0,32244.0,,2009
200900133828,刘粮,男,20.0,33697.0,马克思主义学院,2005
200900133829,禇宏志,,24.0,32215.0,计算机科学与技术学院,2005
200900133830,郭强,女,23.0,32642.0,医学院,2005
200900133831,李全占,女,23.0,32671.0,哲学与社会发展学院,2007
200900133832,贾俊平,男,24.0,32486.0,历史文化学院,2008
200900133833,常超,男,24.0,32201.0,,2004
200900133834,刘春良,,18.0,34569.0,公共卫生学院,2009
200900133835,陈素萍,女,19.0,34067.0,管理学院,2011
200900133836,金计福,女,24.0,32448.0,信息科学与工程学院,2005
200900133837,崔秋鱼,男,23.0,32826.0,管理学院,2007
200900133838,贾培俊,女,18.0,34351.0,医学院,2004
200900133839,刘福亮,男,19.0,34038.0,信息科学与工程学院,2010
200900133840,樊俊宽,,23.0,32702.0,物理学院,2007
200900133841,付晋斌,男,23.0,32805.0,法学院,2007
200900133842,梁成德,男,22.0,33079.0,经济学院,2010
200900133843,常帅,男,19.0,34286.0,计算机科学与技术学院,2008
200900133844,白永峰,女,21.0,33244.0,管理学院,2010
200900133845,韩进才,女,21.0,33332.0,哲学与社会发展学院,2006
200900133846,霍志刚,,21.0,33580.0,数学学院,2010
200900133847,李梅,,24.0,32162.0,生命科学学院,2004
200900133848,段永江,男,18.0,34413.0,经济学院,2004
200900133849,郭国平,男,22.0,33113.0,马克思主义学院,2004
200900133850,刘芳,女,22.0,33046.0,哲学与社会发展学院,2008
200900133851,范月春,男,19.0,34222.0,,2008
200900133852,郭江海,女,24.0,32357.0,生命科学学院,2008
200900133853,刘陆兵,男,22.0,33218.0,马克思主义学院,2005
200900133854,付超,男,23.0,32817.0,物理学院,2009
200900133855,安海然,男,24.0,32398.0,信息科学与工程学院,2007
200900133856,刘广慧,女,22.0,32897.0,历史文化学院,2009
200900133857,郭云发,男,19.0,34157.0,化学与化工学院,2010
200900133858,刘建新,男,23.0,32775.0,软件学院,2009
200900133859,康志超,,18.0,34642.0,数学学院,2011
200900133860,李明鑫,男,20.0,33848.0,公共卫生学院,2005
200900133861,姜彦春,男,20.0,33764.0,历史文化学院,2005
200900133862,白志平,女,22.0,33046.0,物理学院,2006
200900133863,郭安平,,21.0,33313.0,环境科学与工程学院,2008
200900133864,樊继宏,男,22.0,32874.0,国际教育学院,2005
200900133865,李永刚,男,21.0,33377.0,化学与化工学院,2007
200900133866,化宜星,男,19.0,34077.0,经济学院,2011
200900133867,安俊光,男,24.0,32478.0,国际教育学院,2011
200900133868,贾志军,女,22.0,33224.0,软件学院,2006
200900133869,李来忠,男,21.0,33424.0,环境科学与工程学院,2006
200900133870,李宝琴,男,22.0,32987.0,艺术学院,2010
200900133871,李广信,女,21.0,33588.0,环境科学与工程学院,2005
200900133872,安倩,女,24.0,32216.0,软件学院,2011
200900133874,刘黎明,女,23.0,32722.0,数学学院,2006
200900133875,曹金柱,男,21.0,33256.0,经济学院,2010
200900133876,姜望平,女,21.0,33512.0,艺术学院,2006
200900133877,李非,女,23.0,32638.0,,2008
200900133878,陈广涛,女,19.0,34189.0,计算机科学与技术学院,2005
